symbol;nazwa
816028;Operatorowy przetwórstwa mięsnego
816029;Aparatowy klarowania pektyny
816029;Aparatowy linii produkcji koncentratu pomidorowego
816029;Aparatowy linii produkcji konserw warzywnych
816029;Aparatowy maszyn sokowych
816029;Aparatowy myjni owoców i warzyw
816029;Aparatowy produkcji dżemów
816029;Aparatowy produkcji konserw owocowo warzywnych
816029;Aparatowy produkcji przetworów owocowo warzywnych
816029;Aparatowy produkcji soków owocowych
816029;Aparatowy przetwórstwa owocowego
816029;Aparatowy urządzeń do przetwórstwa owoców
816029;Aparatowy urządzeń do przetwórstwa warzyw
816029;Aparatowy urządzeń do wyciskania soków
816029;Aparatowy urządzeń dozowania produktów owocowych
816029;Aparatowy urządzeń dozowania produktów warzywnych
816029;Aparatowy zagęszczania pektyny
816029;Aparatowy zagęszczania soków owocowych
816029;Aparatowy zagęszczania soków owocowych i warzywnych
816029;Aparatowy zagęszczania soków warzywnych
816029;Operator linii produkcji mrożonek owocowo-warzywnych
816029;Operator linii produkcji mrożonych owoców
816029;Operator linii produkcji mrożonych warzyw
816029;Operator linii produkcji soków owocowych
816029;Operator pras do owoców i warzyw
816029;Operator produkcji warzywnej
816029;Operator rozlewaczki soków
816029;Operator stacji zagęszczania soków i odzyskiwania aromatów
816029;Operator urządzeń do produkcji przetworów strączkowych
816029;OPERATOR URZĄDZEŃ DO PRZETWÓRSTWA OWOCOWO-WARZYWNEGO
816030;Aparatowy produkcji konserw rybnych
816030;Aparatowy produkcji marynat rybnych
816030;Aparatowy produkcji tranu
816030;Aparatowy rafinacji olejów rybnych
816030;Operator maszyn i urządzeń przetwórstwa ryb
816030;Operator maszyn przetwórstwa ryb
816030;OPERATOR URZĄDZEŃ DO PRZETWÓRSTWA RYB
816031;Aparatowy produkcji krochmalu
816031;Aparatowy produkcji płatków ziemniaczanych
816031;Aparatowy produkcji preparatów skrobiowych
816031;Aparatowy produkcji suszu ziemniaczanego
816031;Aparaturowy maszyn skrobiowych
816031;Operator linii produkcyjnej chipsów
816031;OPERATOR URZĄDZEŃ DO PRZETWÓRSTWA ZIEMNIACZANEGO
816090;Aparatowy albuminy
816090;Aparatowy ekstrakcji pepsyny
816090;Aparatowy ekstrakcji peptonu
816090;Aparatowy ekstrakcji podpuszczki
816090;Aparatowy hydrolizy surowców białkowych
816090;Aparatowy produkcji kwasu cytrynowego
816090;Aparatowy produkcji kwasu mlekowego
816090;Aparatowy produkcji miodu
816090;Aparatowy produkcji preparatów enzymatycznych
816090;Aparatowy produkcji syropów i miodów
816090;Aparatowy produkcji żelatyny
816090;Aparatowy rozlewu napojów
816090;Aparatowy urządzeń do produkcji pektyny w proszku
816090;Aparatowy urządzeń do produkcji preparatów enzymatycznych
816090;Aparatowy urządzeń do produkcji syropów i miodów
816090;Aparatowy zagęszczania ekstraktów enzymatycznych
816090;POZOSTALI OPERATORZY MASZYN DO PRODUKCJI WYROBÓW SPOŻYWCZYCH I POKREWNI
817101;Kalandrowy przetworów papierowych
817101;Operator kalandra frykcyjnego
817101;Operator kalandra wytłaczajacego
817101;Operator kalandrów do produkcji wyrobów papierniczych
817101;OPERATOR KALANDRÓW WYROBÓW PAPIEROWYCH
817102;OPERATOR LINII DO BELOWANIA MAKULATURY
817102;Operator makulaturowni
817102;Operator urządzeń do belowania makulatury
817103;Kadziowy masy celulozowej
817103;Odwadniacz masy celulozowej
817103;Odwadniacz masy drzewnej
817103;OPERATOR MASZYNY ODWADNIAJĄCEJ CELULOZĘ
817103;Płuczkowy celulozy
817103;Wyżymacz masy drzewnej
817104;Maszynista maszyn do produkcji papieru
817104;Maszynista maszyny papierniczej
817104;Maszynista urządzeń do produkcji papieru
817104;OPERATOR MASZYNY PAPIERNICZEJ
817104;Operator urządzeń do produkcji papieru
817104;Operator urządzeń papierniczych
817105;Maszynista maszyny tekturniczej
817105;Maszynista tekturnicy
817105;OPERATOR MASZYNY TEKTURNICZEJ
817105;Operator tekturnicy
817106;Maszynista pergaminiarki
817106;Operator krepiarki
817106;OPERATOR PERGAMINIARKI
817107;Bielarz mas włóknistych
817107;Operator ciągu odbarwiającego masy włókniste
817107;OPERATOR URZĄDZEŃ BIELĄCYCH MASY WŁÓKNISTE
817108;Aparatowy celofaniarek
817108;Maszynista maszyny satynującej tekturę
817108;Maszynista urządzeń powlekających
817108;Mieszacz roztworów do powlekania papieru
817108;Mieszadłowy mieszanek do powlekania papieru
817108;Mieszadłowy roztworów do powlekania papieru
817108;Mieszarkowy mieszanek do powlekania papieru
817108;Mieszarkowy roztworów do powlekania papieru
817108;Operator impregnacji papieru
817108;Operator powlekarki wyrobów z papieru
817108;OPERATOR URZĄDZEŃ DO IMPREGNOWANIA I POWLEKANIA WYROBÓW PAPIEROWYCH
817108;Operator urządzeń do powlekania papieru i tektury
817108;Operator urządzeń impregnujących wyroby papiernicze
817108;Operator urządzeń powlekających wyroby z papieru
817109;Maszynista urządzeń do wyrobu masy papierniczej
817109;Mielarz makulatury
817109;Mielarz masy papierniczej
817109;Mielarz masy tekturowej
817109;Mielarz masy włóknistej
817109;Operator urządzeń do mielenia masy papierniczej
817109;OPERATOR URZĄDZEŃ DO MIELENIA MASY WŁÓKNISTEJ
817110;Aparatowy mieszanek roztworów w produkcji celulozowo-papierniczej
817110;Operator dozowania dodatków niewłóknistych
817110;Operator przygotowania dodatków niewłóknistych
817110;Operator urządzeń do nasycania papieru
817110;Operator urządzeń do przygotowywania dodatków niewłóknistych
817110;OPERATOR URZĄDZEŃ DO PRZYGOTOWYWANIA I DOZOWANIA DODATKÓW MASOWYCH
817110;Operator urządzeń dozowania dodatków niewłóknistych
817111;OPERATOR URZĄDZEŃ DO ŚCIERANIA DREWNA
817111;Ścierakowy drewna
817112;OPERATOR URZĄDZEŃ RĘBALNI DREWNA
817112;Rębakowy drewna
817112;Rębakowy karpiny
817112;Rębakowy surowców włóknistych
817113;Operator hydropulpera
817113;Operator maszyn rozwłókniających
817113;OPERATOR URZĄDZEŃ ROZWŁÓKNIAJĄCYCH
817114;Operator kadzi filtracyjnej do filtrowanie zacieru i oddzielenia młóta
817114;Operator kadzi wirowych do filtrowanai brzeczki
817114;Operator kotła do warzenia brzeczki
817114;OPERATOR URZĄDZEŃ WARZELNI
817190;Aparatowy ługów przy produkcji papieru
817190;Maszynista maszyny celulozowej
817190;Operator ciągu mieszanego w produkcji papieru
817190;Operator urządzeń do nawijania papieru
817190;Operator urządzeń krojących papier
817190;Operator urządzeń rozczyniających
817190;POZOSTALI OPERATORZY URZĄDZEŃ DO WYROBU MASY PAPIERNICZEJ I PRODUKCJI PAPIERU
817190;Warzelniczy celulozy
817190;Warzelniczy półmasy szmacianej
817190;Warzelniczy surowców włóknistych
817190;Wyparkowy masy papierniczej
817201;Maszynista odwadniacz płyt pilśniowych
817201;Operator impregnatora płyt i sklejek
817201;Operator maszyn do impregnacji płyt
817201;Operator maszyn do impregnacji sklejki
817201;OPERATOR MASZYN DO PRODUKCJI PŁYT I SKLEJEK
817201;Operator podziałówki
817201;Operator urządzeń do produkcji paneli
817202;Maszynista piły do pozyskiwania tarcicy
817202;Operator formatyzerki
817202;OPERATOR PILAREK DO POZYSKIWANIA TARCICY
817202;Operator pił mechanicznych tarczowych
817202;Operator piły tartacznej
817202;Operator traka pionowego
817202;Sterowniczy przenośników kłód
817202;Sterowniczy przenośników w podtraczu
817203;OPERATOR PRAS W PRODUKCJI DRZEWNEJ
817203;Operator urządzeń do formowania płyt z materiałów drewnopochodnych
817204;Operator mieszarki kleju
817204;Operator płyt sklejanych
817204;OPERATOR SKLEJAREK PŁYT STOLARSKICH
817204;Operator urządzeń do klejenia drewna
817205;Obsługa gilotyny do cięcia forniru
817205;Operator obrabiarek skrawających drewno
817205;OPERATOR SKRAWAREK DREWNA
817206;Operator maszyny szyjącej okleinę meblową
817206;Operator maszyny zszywającej fornir
817206;Operator podawania łuszczki mokrej
817206;Operator spajarek forniru
817206;OPERATOR SPAJAREK OKLEINY I ŁUSZCZKI
817206;Operator urządzenia do okleiny
817206;Operator urządzeń do laminowania
817206;Operator urządzeń do okleinowania płyt
817206;Operator urządzeń do przecinania okleiny i łuszczki
817206;Sterowniczy automatycznej linii przecinania forniru
817206;Sterowniczy automatycznej linii przecinania łuszczki
817207;Operator frezarki do drewna
817207;Operator frezarko czopiarki
817207;Operator frezarko zaklejarki
817207;OPERATOR STRUGAREK I FREZAREK DO DREWNA
817207;Operator strugarki do drewna
817208;Operator maszyn do obróbki drewna
817208;OPERATOR URZĄDZEŃ DO KOŃCOWEJ OBRÓBKI PŁYT
817208;Operator urządzeń do przecinania forniru
817209;Operator sortowni kłód
817209;Operator wiązarek płyt stolarskich
817209;Sterowniczy linii pakietowania tarcicy
817209;STEROWNICZY LINII SZTAPLOWANIA I PAKIETOWANIA TARCICY
817209;Sterowniczy linii sztaplowania tarcicy
817210;Pilarz drewna
817210;Pilarz trakowy
817210;PILARZ
817211;Operator wielopiły
817211;TARTACZNIK
817211;Trakowy okładzin szlachetnych
817212;MECHANIK-OPERATOR MASZYN DO PRODUKCJI DRZEWNEJ
817290;Operator gilotyny do drewna
817290;Operator korowarki
817290;Operator obsługi pras do obróbki wikliny
817290;Operator rębaka
817290;Operator suszarki paździerzowej
817290;Operator urządzeń do obróbki drewna
817290;Operator urządzeń giętarskich
817290;Operator urządzeń oczyszczających paździerze
817290;POZOSTALI OPERATORZY MASZYN I URZĄDZEŃ DO OBRÓBKI DREWNA
818101;Maszynista automatów do produkcji ampułek
818101;Maszynista automatów do produkcji cylindrów szklanych
818101;Maszynista maszyn do formowania wyrobów szklanych
818101;OPERATOR AUTOMATÓW DO FORMOWANIA WYROBÓW SZKLANYCH
818102;Maszynista maszyn do formowania szkła płaskiego
818102;OPERATOR MASZYN DO FORMOWANIA SZKŁA PŁASKIEGO
818102;Operator urządzeń do walcowania szkła płaskiego
818103;Aparatowy obróbki płomieniowej szkła
818103;Operator odprężarek szkła
818103;OPERATOR ODPRĘŻAREK WYROBÓW SZKLANYCH
818103;Piecowy odprężacz szkła
818103;Wypalacz wyrobów szklanych
818104;OPERATOR URZĄDZEŃ DO CHEMICZNEGO POLEROWANIA SZKŁA
818104;Polerowacz ekranów kineskopowych
818104;Polerowacz szkła lampowego
818104;Polerowacz szkła maszynowy
818104;Polerowacz szkła optycznego
818105;Operator maszyn do formowania włókna szklanego
818105;Operator przetwórstwa włókna szklanego
818105;Operator suszarni włókna szklanego
818105;OPERATOR URZĄDZEŃ DO FORMOWANIA I PRZETWÓRSTWA WŁÓKNA SZKLANEGO
818105;Operator urządzeń przetwórstwa włókna szklanego
818105;Przędzarz przędzy szklanej
818105;Przędzarz włókien szklanych
818106;Maszynista maszyn do produkcji wyrobów ceramicznych
818106;Maszynista urządzeń do produkcji wyrobów ceramicznych
818106;Operator automatów formujących wyroby ceramiki budowlanej
818106;Operator maszyn do produkcji płytek ceramicznych
818106;Operator pras izostatycznych w przemyśle ceramicznym
818106;OPERATOR URZĄDZEŃ DO FORMOWANIA WYROBÓW CERAMICZNYCH
818106;Operator urządzeń do formowania wyrobów ceramiki budowlanej
818106;Operator urządzeń do produkcji wyrobów ceramicznych
818107;Formierz wyrobów ogniotrwałych
818107;Formierz wyrobów szamotowych
818107;Formowacz wyrobów ogniotrwałych
818107;Formowacz wyrobów szamotowych
818107;Operator pras do formowania wyrobów ogniotrwałych
818107;OPERATOR URZĄDZEŃ DO FORMOWANIA WYROBÓW OGNIOTRWAŁYCH
818107;Operator urządzeń do nasycania wyrobów ogniotrwałych
818107;Operator urządzeń do obróbki wyrobów ogniotrwałych
818107;Operator urządzeń do powlekania wyrobów ogniotrwałych
818108;Formierz wyrobów sylikatowych
818108;Formowacz wyrobów sylikatowych
818108;Operator pustaczarki
818108;OPERATOR URZĄDZEŃ DO FORMOWANIA WYROBÓW SYLIKATOWYCH
818109;Gięciarz szkła
818109;OPERATOR URZĄDZEŃ DO GIĘCIA SZKŁA
818110;Hartownik szkła
818110;Hartownik wyrobów szklanych
818110;OPERATOR URZĄDZEŃ DO HARTOWANIA SZKŁA
818111;Matowacz szkła
818111;Matowacz szkła i wyrobów szklanych
818111;Matowacz wyrobów szklanych
818111;OPERATOR URZĄDZEŃ DO MATOWANIA WYROBÓW SZKLANYCH
818112;Nakładacz i zdejmowacz na maszynce do opękiwania i zatapiania
818112;OPERATOR URZĄDZEŃ DO OBRÓBKI PŁOMIENIOWEJ SZKŁA
818113;OPERATOR URZĄDZEŃ DO PRODUKCJI MATERIAŁÓW ŚCIERNYCH
818113;Operator urządzeń do produkcji papierów ściernych
818113;Operator urządzeń do produkcji płócien ściernych
818113;Operator urządzeń do produkcji proszków ściernych
818114;Operator maszyny próżniowej do termosów
818114;OPERATOR URZĄDZEŃ DO PRODUKCJI TERMOSÓW
818114;Operator urządzeń do srebrzenia i suszenia termosów
818115;OPERATOR URZĄDZEŃ PRZEMYSŁU CERAMICZNEGO
818116;OPERATOR URZĄDZEŃ PRZEMYSŁU SZKLARSKIEGO
818117;Prasowacz ceramiki elektronicznej
818117;PRASOWACZ CERAMIKI ELEKTRONICZNEJ I ELEKTROTECHNICZNEJ
818117;Prasowacz ceramiki elektrotechnicznej
818118;Aparatowy sortowania surowców mineralnych w przetwórstwie ceramicznym
818118;Operator maszyn do przerobu masy ceramicznej
818118;Operator maszyn i urządzeń do wzbogacania kaolinu
818118;Operator mieszarek do produkcji wyrobów ceramicznych
818118;Operator przesiewników przy produkcji mas ceramicznych
818118;Operator urządzeń do przerobu masy ceramicznej
818118;Operator wibratora w przemyśle ceramicznym
818118;Operator wibroprasy
818118;PRZYGOTOWYWACZ MAS CERAMICZNYCH
818119;Operator suszarni rozpyłowej
818119;Suszarnik ceramiki
818119;SUSZARNIK CERAMIKI I WYROBÓW GIPSOWYCH
818119;Suszarnik surowców ceramicznych
818119;Suszarnik wyrobów ceramicznych
818119;Suszarnik wyrobów gipsowych
818120;SZLIFIERZ CERAMIKI
818120;Szlifierz wyrobów ceramicznych
818120;Tokarz wyrobów ceramicznych
818121;MASZYNOWY SZLIFIERZ-POLEROWACZ SZKŁA
818121;Szlifierz szkła maszynowy
818122;Przetapiacz fryty
818122;Przygotowywacz zestawu fryty
818122;TOPIARZ FRYTY
818123;Aparatowy produkcji wełny mineralnej
818123;Sypacz surowców mineralnych do pieców
818123;TOPIARZ MAS MINERALNYCH
818124;Maszynista pieców do wytopu szkła
818124;Maszynista urządzeń do wytopu szkła
818124;Operator mieszarek do produkcji szkła
818124;Operator piecowy przy produkcji szkła
818124;Operator pieców i urządzeń do wytopu i obróbki szkła
818124;TOPIARZ SZKŁA
818125;Muflowy wyrobów ogniotrwałych
818125;Operator urządzeń do wyprażania wyrobów ogniotrwałych
818125;Wypalacz materiałów ogniotrwałych
818125;Wypalacz mączki szamotowej
818125;WYPALACZ SUROWCÓW I WYROBÓW OGNIOTRWAŁYCH
818125;Wypalacz surowców ogniotrwałych
818125;Wypalacz wyrobów ogniotrwałych
818125;Wypalacz wyrobów pobielanych
818125;Wypalacz wyrobów szamotowych
818125;Wypalacz zapraw szamotowych
818126;Wypalacz cegieł
818126;Wypalacz ceramiki
818126;Wypalacz ceramiki budowlanej
818126;Wypalacz ceramiki dekoracyjnej
818126;Wypalacz gipsu w prażakach
818126;Wypalacz glinoporytu w piecopanwiach
818126;Wypalacz kruszyw lekkich
818126;Wypalacz porcelany
818126;Wypalacz spoin
818126;Wypalacz surowców cementowych
818126;WYPALACZ WYROBÓW CERAMICZNYCH
818126;Wypalacz wyrobów ceramicznych emaliowanych
818126;Wypalacz wyrobów ceramiki budowlanej
818126;Wypalacz wyrobów ceramiki szlachetnej
818126;Wypalacz wyrobów kaflarskich
818126;Wypalacz wyrobów matowych w piecykach elektrycznych
818126;Wypalacz wyrobów szkliwionych
818126;Wypalacz wyrobów termalitowych
818190;Maszynista szlamownika przy produkcji wyrobów szklanych i ceramicznych
818190;Operator automatów formujących wyroby szklane i ceramiczne
818190;Operator automatów układających wyroby ceramiki budowlanej
818190;Operator płuczki w produkcji szkła
818190;Operator płuczki w produkcji wyrobów ceramicznych
818190;Operator urządzeń do szlamowania przy produkcji wyrobów szklanych i ceramicznych
818190;Operator urządzeń formujących włókna mineralne
818190;Operator urządzeń płucząco segregujących
818190;Operator urządzeń spiętrzania form przy produkcji wyrobów szklanych i ceramicznych
818190;Operator urządzeń sterowniczych agregatów przy produkcji wyrobów szklanych i ceramicznych
818190;Operator urządzeń sterowniczych linii potokowej
818190;Operator walców przecierających przy produkcji wyrobów szklanych i ceramicznych
818190;Piecowy tygli do produkcji wyrobów szklanych i ceramicznych
818190;Piecowy wanien przy produkcji wyrobów szklanych i ceramicznych
818190;POZOSTALI OPERATORZY URZĄDZEŃ DO PRODUKCJI WYROBÓW SZKLANYCH I CERAMICZNYCH
818190;Sklejacz elementów optycznych
818201;Aparatowy kotłowni
818201;MASZYNISTA KOTŁA
818201;Maszynista kotła energetycznego
818201;Operator kotła
818202;Maszynista młynów węglowych
818202;Maszynista nawęglania
818202;MASZYNISTA URZĄDZEŃ NAWĘGLANIA
818202;Operator nastawni nawęglania
818202;Operator urządzeń nawęglania
818203;Maszynista odpopielania
818203;Maszynista odżużlania
818203;Maszynista urządzeń odpopielania
818203;MASZYNISTA URZĄDZEŃ ODPOPIELANIA I ODŻUŻLANIA
818203;Maszynista urządzeń odżużlania
818203;Operator urządzeń odpopielania
818204;Maszynista kotłowni opalanej gazem
818204;Palacz gazogeneratora
818204;PALACZ GAZOWYCH KOTŁÓW CENTRALNEGO OGRZEWANIA
818204;Palacz kotłów c.o. (gazowych)
818204;Palacz kotłów gazowych centralnego ogrzewania 
818205;Operator kotła wodnego
818205;Palacz centralnego ogrzewania (kotłów wodnych)
818205;Palacz kotłów c.o. (wodnych)
818205;Palacz kotłów wodnych
818205;PALACZ WODNYCH RUSZTOWYCH KOTŁÓW CENTRALNEGO OGRZEWANIA
818206;Maszynista kotłowni parowej
818206;Maszynista kotłów parowych
818206;Maszynista kotłów technologicznych parowych
818206;Maszynista kotłów wysokoprężnych
818206;Maszynista turbin parowych
818206;Operator kotła parowego
818206;Operator kotłowni parowej
818206;Palacz centralnego ogrzewania (kotłów parowych)
818206;Palacz kafarowego kotła parowego
818206;PALACZ KOTŁÓW PAROWYCH
818206;Palacz kotłów przemysłowych parowych
818206;Palacz kotłów wysokociśnieniowych
818206;Palacz kotłów wysokoprężnych
818206;Palacz w kotłach wysokociśnieniowych
818290;Maszynista silnika parowego
818290;Palacz generatora
818290;Palacz kotłów przewoźnych
818290;Palacz kotłów technologicznych
818290;Palacz maszyn stałych
818290;Palacz parowozu
818290;Palacz suszarki
818290;Palacz suszarni
818290;POZOSTALI MASZYNIŚCI KOTŁÓW PAROWYCH I POKREWNI
818301;Operator koperciarki (maszyny kopertującej)
818301;OPERATOR MASZYN KOPERTUJĄCYCH
818302;Aparatowy maszyn rozlewczych napojów
818302;Aparatowy rozlewu piwa do butelek
818302;Aparatowy urządzeń rozlewu napojów
818302;Aparaturowy rozlewu piwa do butelek
818302;Operator linii rozlewu napojów
818302;OPERATOR URZĄDZEŃ DO MYCIA, NAPEŁNIANIA I ZAMYKANIA BUTELEK
818302;Operator urządzeń nalewczych do opakowań szklanych
818302;Operator urządzeń rozlewniczych w przemyśle spożywczym
818303;Maszynista automatu do pakowania błon fotograficznych
818303;Maszynista automatu do zwijania błon fotograficznych
818303;Operator automatycznej pakowaczki
818303;Operator maszyny pakującej
818303;Operator paczkarki w przemyśle spożywczym
818303;Operator pakowni
818303;Operator pakowni automatycznej
818303;Operator urządzeń do konfekcjonowania produktów sypkich
818303;Operator urządzeń do konfekcjonowania soli
818303;Operator urządzeń do workowania materiałów sypkich
818303;Operator urządzeń do workowania soli
818303;OPERATOR URZĄDZEŃ PAKUJĄCYCH
818303;Operator urządzeń pakujących w przemyśle spożywczym
818304;OPERATOR URZĄDZEŃ ZNAKUJĄCYCH
818390;POZOSTALI OPERATORZY URZĄDZEŃ PAKUJĄCYCH, ZNAKUJĄCYCH I URZĄDZEŃ DO NAPEŁNIANIA BUTELEK
818901;OPERATOR URZĄDZEŃ DO PALETYZACJI
818902;Operator urządzeń do obróbki szczeciny
818902;Operator urządzeń do obróbki włosia
818902;Operator urządzeń przerobu rogowizny i kości
818902;OPERATOR URZĄDZEŃ UTYLIZACJI SUROWCÓW ZWIERZĘCYCH
818902;Utylizator surowców zwierzęcych
818903;OPERATOR MASZYN I URZĄDZEŃ WIKLINIARSKICH
818903;Operator maszyn wikliniarskich
818903;Operator urządzeń wikliniarskich
818904;OPERATOR MASZYN I URZĄDZEŃ W PRZEMYŚLE PRZETWÓRCZYM
818990;Operator agregatu do przerobu mas formierskich
818990;Operator agregatu do przerobu mas rdzeniarskich
818990;Operator automatów do produkcji długopisów
818990;Operator automatów szczotkarskich
818990;Operator ciągu formująco załadowczego
818990;Operator ciągu maszyn przerobu wstępnego
818990;Operator półautomatów szczotkarskich
818990;Operator smarowarki
818990;Operator urządzeń do mechanicznej obróbki elektrod
818990;Operator urządzeń do produkcji elektrod
818990;POZOSTALI OPERATORZY INNYCH MASZYN I URZĄDZEŃ PRZETWÓRCZYCH GDZIE INDZIEJ NIESKLASYFIKOWANI
821101;MONTER APARATÓW I PRZYRZĄDÓW OPTYCZNYCH
821102;Monter aparatury chemicznej
821102;MONTER APARATURY I URZĄDZEŃ CHEMICZNYCH
821102;Monter elektrolizerów
821102;Monter urządzeń chemicznych
821103;Monter aparatury kotłowej
821103;Monter armatury kotłowej centralnego ogrzewania
821103;Monter kotłów
821103;Monter kotłów centralnego ogrzewania
821103;Monter kotłów ciepłowniczych
821103;Monter kotłów energetycznych
821103;MONTER KOTŁÓW I ARMATURY KOTŁOWEJ
821103;Monter kotłów wysokoprężnych
821103;Monter mechanik kotłów przemysłowych
821103;Monter mechanik zbiorników ciśnieniowych gazu płynnego
821104;Kompletator części kadłubowych
821104;Kompletator wyposażenia okrętowego
821104;Konserwator statków
821104;Monter kotłów okrętowych
821104;MONTER MASZYN I URZĄDZEŃ OKRĘTOWYCH
821104;Monter maszyn okrętowych
821104;Monter urządzeń okrętowych
821104;Monter wyposażenia okrętów
821105;Monter armatury przemysłowej
821105;Monter maszyn garbarskich
821105;Monter maszyn hutniczych
821105;Monter maszyn i urządzeń hutniczych i odlewniczych
821105;MONTER MASZYN I URZĄDZEŃ PRZEMYSŁOWYCH
821105;Monter maszyn i urządzeń przemysłu drzewnego
821105;Monter maszyn i urządzeń rolniczych
821105;Monter maszyn i urządzeń spożywczych
821105;Monter maszyn obuwniczych
821105;Monter maszyn odzieżowych
821105;Monter maszyn papierniczych
821105;Monter maszyn pralniczych
821105;Monter maszyn wiertniczych
821105;Monter maszyn włókienniczych
821105;Monter mechanik maszyn gazu płynnego
821105;Monter mechanik maszyn rolniczych
821105;Monter mechanik urządzeń gazu płynnego
821105;Monter mechanik urządzeń przemysłowych
821105;Monter mechanik urządzeń rolniczych
821105;Monter urządzeń hydrotechnicznych
821105;Monter urządzeń odlewniczych
821105;Monter urządzeń odpylających
821105;Monter urządzeń przetwórczych
821106;Monter aparatury precyzyjnej
821106;Monter instalacji centralnego smarowania
821106;MONTER MECHANIZMÓW I PRZYRZĄDÓW PRECYZYJNYCH
821106;Monter mechanizmów precyzyjnych
821106;Monter mechanizmów zegarowych
821106;Monter precyzyjny aparatury kontrolno pomiarowo regulacyjnej
821106;Monter układów pomiarowych
821106;Monter układów pomiarowych i automatyki cieplnej
821106;Monter układów próżniowych
821106;Monter wodomierzy
821107;MONTER OBRABIAREK
821108;Monter aparatury lotniczej
821108;Monter lotniczy
821108;Monter mechanik osprzętu lotniczego
821108;Monter mechanik płatowców
821108;Monter mechanik przyrządów lotniczych
821108;Monter mechanik silników lotniczych
821108;Monter mechanik śmigłowców
821108;Monter osprzętu lotniczego
821108;MONTER PŁATOWCÓW I ŚMIGŁOWCÓW
821109;Monter autobusowy
821109;Monter części motoryzacyjnych
821109;Monter części samochodowych
821109;Monter mechanik maszyn transportowych
821109;Monter mechanik urządzeń transportowych
821109;Monter podzespołów samochodowych
821109;Monter pojazdów
821109;MONTER POJAZDÓW I URZĄDZEŃ TRANSPORTOWYCH
821109;Monter samochodowy
821109;Monter urządzeń transportowych
821109;Monter zabudów samochodowych
821110;MONTER SILNIKÓW SPALINOWYCH
821110;Monter spalinowych silników agregatowych
821110;Monter spalinowych silników trakcyjnych
821111;Monter kuchenek gazowych
821111;MONTER SPRZĘTU GOSPODARSTWA DOMOWEGO
821112;Monter silników trakcyjnych
821112;MONTER TABORU SZYNOWEGO
821113;Monter aparatów i układów hydraulicznych
821113;Monter aparatów i układów pneumatycznych
821113;Monter układów hydraulicznych
821113;MONTER UKŁADÓW HYDRAULICZNYCH I PNEUMATYCZNYCH
821113;Monter układów pneumatycznych
821114;Monter urządzeń chłodniczych
821114;MONTER URZĄDZEŃ CHŁODNICZYCH I GASTRONOMICZNYCH
821114;Monter urządzeń gastronomicznych
821115;MONTER URZĄDZEŃ LASEROWYCH
821116;Monter mechanicznych nastawnic kolejowych
821116;Monter mechanicznych urządzeń zabezpieczenia ruchu kolejowego
821116;MONTER URZĄDZEŃ STEROWANIA RUCHEM KOLEJOWYM
821116;Monter urządzeń zabezpieczenia ruchu kolejowego
821190;Monter aparatów i sprzętu medycznego
821190;Monter filtrów
821190;Monter maszyn i urządzeń budowlanych
821190;Monter maszyn i urządzeń mechanicznych
821190;Monter mechanik maszyn budowlanych
821190;Monter mechanik urządzeń teatralnych
821190;Monter pomp i sprężarek
821190;Monter silników parowych
821190;Monter sprężarek
821190;Monter turbin wodnych
821190;Monter turbozespołów parowych
821190;Monter turbozespołów wodnych
821190;Monter urządzeń budowlanych
821190;Monter urządzeń cieplno mechanicznych elektrowni
821190;Monter urządzeń dźwigowych
821190;Monter urządzeń gazowych
821190;Monter urządzeń klimatyzacyjnych
821190;Monter urządzeń przeładunkowych
821190;Monter urządzeń wentylacyjnych
821190;Monter urządzeń wiertniczych
821190;Monter urządzeń wydobywczych
821190;POZOSTALI MONTERZY MASZYN I URZĄDZEŃ MECHANICZNYCH
821201;Monter aparatury kontrolnej energii elektrycznej
821201;Monter aparatury niskich napięć
821201;Monter aparatury rozdzielczej energii elektrycznej
821201;MONTER APARATURY ROZDZIELCZEJ I KONTROLNEJ ENERGII ELEKTRYCZNEJ
821201;Monter przekładników prądowych
821201;Monter tablic rozdzielczych
821201;Monter transformatorów
821201;Monter układów elektrycznych
821201;Monter urządzeń prostowniczych
821202;Monter chłodziarek
821202;Monter czajników elektrycznych
821202;MONTER ELEKTRYCZNEGO SPRZĘTU GOSPODARSTWA DOMOWEGO
821202;Monter grzałek
821202;Monter kuchenek indukcyjnych
821202;Monter lodówek
821202;Monter odkurzaczy
821202;Monter pralek
821202;Monter suszarek do włosów
821203;Monter elektrycznej aparatury pomiarowej
821203;Monter elektrycznych analizatorów spalin
821203;MONTER ELEKTRYCZNYCH PRZYRZĄDÓW POMIAROWYCH
821203;Monter przyrządów pomiarowych elektrycznych
821204;Monter aparatów elektrycznych
821204;Monter elektrycznych maszyn wirujących
821204;Monter elektrycznych silników trakcyjnych
821204;MONTER MASZYN ELEKTRYCZNYCH
821204;Monter maszyn i sprzętu elektrycznego
821204;Monter maszyn wirnikowych
821204;Monter silników elektrycznych
821204;Monter sprzętu elektrycznego
821204;Monter szczotek elektrycznych
821204;Monter zespołów elektrycznych
821205;Monter akumulatorów
821205;Monter akumulatorów i baterii
821205;Monter baterii
821205;Monter cewek zapłonowych
821205;Monter kondensatorów
821205;MONTER OSPRZĘTU ELEKTROTECHNICZNEGO
821205;Monter podzespołów elektrycznych
821205;Monter prostowników lampowych
821205;Monter wiązek kablowych
