regon;nazwa;pkd_glowne;pkdn7
'00034996100000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA - SŁUPSK;4711;6820Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4719Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4721Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4722Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4724Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4725Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820Z
'00035021400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;1071
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;6820
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;1071Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;1072Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4677Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4711Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4719Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4776Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4799Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4941Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;5610A
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;6820Z
'00035231900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERNICHOWIE;4711;4711
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4711
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;6820
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4711Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4719Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4722Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4725Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4762Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4765Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4775Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;4778Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;6820Z
'00035283900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKRZYDLNEJ;4711;9200Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;4711
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;1071
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;1071Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;1072Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;4711Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;4719Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;4724Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;4941Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;6820Z
'00035324700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA PCIM;4711;9200Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4711
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4778
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;1071
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;6820
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;1071Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;1072Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4618Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4690Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4711Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4719Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4722Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4724Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;4759Z
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;5610B
'00035404000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RABCE ZDROJU;4711;6820Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1011
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1071
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1011Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1013Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1071Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4621Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4690Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4711Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4719Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4752Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4759Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;6820Z
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;4719
'00035457700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W OSIEKU;4719;1013
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4631Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4719Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4724Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4725Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;5610A
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;7022Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;9200Z
'00035480900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;1071
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;6820
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;4941
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;1071Z
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;1089Z
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;4711Z
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;4941Z
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;6820Z
'00035520000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W GROMNIKU;4711;4711
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;1071Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;1085Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;4711Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;4724Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;5510Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;5610A
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;6820Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;7912Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;8230Z
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;8559B
'00035572000000';SPÓŁDZIELNIA TURYSTYCZNO-HANDLOWA PILSKO;4711;1071
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;1071
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4690
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;6820
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4711
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;1071Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4671Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4673Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4674Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4675Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4690Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4711Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4719Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;4941Z
'00035588400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W RAJCZY;4711;6820Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4719
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;1071Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4711Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4719Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4781Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4789Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4799Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;4941Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;5210B
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;6820Z
'00035924400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILEJOWIE;4719;7739Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4719
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1071
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1013
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;6820
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1011
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1011Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1013Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1071Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1085Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;1092Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4711Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4719Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4781Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4789Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;4799Z
'00035993600000';SPÓŁDZIELNIA ZAOPATRZENIA I ZBYTU SAMOPOMOC CHŁOPSKA W OPOLU LUBELSKIM W LIKWIDACJI;4719;6820Z
'00036009800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILANOWIE W LIKWIDACJI;4719Z;4711
'00036009800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W MILANOWIE W LIKWIDACJI;4719Z;4719Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;5629Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;6810Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;6820Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;4711Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;4719Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;4941Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;5210B
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;5320Z
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;5610A
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;6820
'00036103400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JARCZOWIE;4711;4711
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;6820
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;1071Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4619Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4690Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4711Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4719Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4724Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4725Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4941Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;5210B
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;6820Z
'00036110000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LUBYCZY KRÓLEWSKIEJ;4711;4711
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;4711
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;1071
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;6820
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;1071Z
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;4711Z
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;4719Z
'00033373000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W DĄBROWIE BIAŁOSTOCKIEJ;4711;6820Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4711
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;3312Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;3320Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4332Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4673Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4674Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4675Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4711Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4719Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4791Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;6820Z
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4673
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;4762
'00033738900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W CZERSKU;4711;6820
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4711
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;1071Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;1089Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4621Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4671Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4673Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4690Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4711Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4719Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;4752Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;6820Z
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;1071
'00033852600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W WIERZBINKU;4711;6820
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;5610
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;6820
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4621Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4711Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4719Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4776Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4778Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;5310Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;5610A
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;5621Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;5630Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;6820Z
'00033921800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JEŻEWIE;4719;4719
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4711
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;1071
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;6820
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;1071Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4690Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4711Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4724Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4752Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;4759Z
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;5210B
'00034137900000';REJONOWA SPÓŁDZIELNIA SAMOPOMOC;4711;5610B
