,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31009000000
2020-04-09,735.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-10,563.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-11,107.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-12,39.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-13,137.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-14,828.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-15,860.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-04-16,914.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-17,771.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-18,203.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-19,246.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-20,1095.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-21,1017.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-22,1158.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-23,1119.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-24,1052.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-25,251.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-26,243.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-27,1386.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-28,1246.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-29,1378.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-04-30,1364.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-01,306.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-02,197.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-03,278.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-04,1709.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-05,1659.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-06,1582.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-07,1622.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-08,1301.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-09,171.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-10,243.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-11,1588.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-12,1615.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-13,1616.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-14,1393.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
