,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-04-27,2.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,2.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,2.6991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,2.6739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-04,2.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-05,2.6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-06,2.6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,2.6446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-10,2.6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-11,2.6363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-12,2.6497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,2.6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,2.6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,2.6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,2.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,2.6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,2.6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-24,2.6776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,2.6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,2.6514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-30,2.6426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,2.6446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,2.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,2.6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,2.6933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,2.6705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,2.6602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,2.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,2.7171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,2.7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,2.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,2.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,2.7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,2.7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,2.7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,2.7713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,2.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,2.7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,2.8207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,2.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,2.8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,2.8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,2.8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,2.8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,2.8648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,2.8741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,2.8567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,2.8921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,2.9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,2.8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,2.9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,2.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,2.8644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,2.8479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,2.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,2.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,2.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,2.7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,2.7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,2.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
